num_ordered,num_sales_calls,num_ordered_last_month,is_general_phys,is_specialist,mean_samples_given
1,0,0,1,0,0.365217391304348
3,2,1,1,0,0.621739130434783
1,1,3,1,0,1.10434782608696
14,1,12,0,0,0.0739130434782609
10,2,14,0,0,0.0217391304347826
14,0,10,0,1,0.0391304347826087
18,0,14,0,0,0.273913043478261
14,0,18,1,0,0.352173913043478
11,0,14,0,1,1.09130434782609
4,0,11,0,1,0.134782608695652
9,0,4,1,0,0.343478260869565
10,0,9,1,0,0.0
11,1,10,0,0,0.734782608695652
16,0,11,1,0,0.208695652173913
17,2,16,0,1,0.908695652173913
19,0,17,1,0,0.443478260869565
13,2,19,1,0,0.830434782608696
12,3,13,0,0,0.0869565217391304
18,1,12,0,1,3.98260869565217
7,0,18,0,1,1.08260869565217
13,1,7,0,1,0.28695652173913
12,0,13,0,0,0.0
10,1,12,1,0,0.434782608695652
8,1,10,1,0,2.61304347826087
11,0,8,0,1,0.304347826086957
10,1,11,0,1,0.804347826086957
3,1,3,1,0,0.847826086956522
4,2,3,1,0,1.38260869565217
1,3,4,0,0,1.96521739130435
1,2,1,0,0,0.243478260869565
2,3,1,0,0,0.147826086956522
5,2,2,1,0,0.0652173913043478
2,2,5,1,0,0.0869565217391304
1,1,2,1,0,0.61304347826087
0,2,1,0,0,0.469565217391304
1,2,0,1,0,0.3
0,2,1,0,0,0.221739130434783
1,2,0,0,1,0.58695652173913
1,2,1,1,0,0.304347826086957
6,2,1,1,0,0.178260869565217
1,2,6,1,0,0.0
3,2,1,1,0,0.28695652173913
2,2,3,1,0,0.3
3,1,2,1,0,0.365217391304348
3,3,3,0,0,1.27391304347826
0,2,3,0,0,0.169565217391304
5,2,0,1,0,0.469565217391304
2,6,5,0,1,0.565217391304348
0,5,2,0,1,0.960869565217391
14,4,15,1,0,0.478260869565217
13,1,14,1,0,0.230434782608696
8,1,13,1,0,0.369565217391304
13,1,8,0,0,0.260869565217391
21,1,13,1,0,0.0826086956521739
20,3,21,0,1,0.41304347826087
6,4,20,1,0,1.1695652173913
9,4,6,1,0,0.465217391304348
16,5,9,1,0,2.63913043478261
14,5,16,1,0,0.482608695652174
10,5,14,1,0,0.38695652173913
17,3,10,1,0,2.91304347826087
14,2,17,1,0,0.773913043478261
14,4,14,0,1,1.69130434782609
12,2,14,1,0,1.73478260869565
8,1,12,0,0,0.217391304347826
6,6,8,1,0,0.952173913043478
8,1,6,1,0,0.234782608695652
11,4,8,1,0,0.482608695652174
9,5,11,1,0,0.517391304347826
14,6,9,0,0,0.491304347826087
6,4,14,1,0,1.06086956521739
10,6,6,0,0,0.143478260869565
11,0,4,1,0,0.143478260869565
6,1,11,1,0,0.182608695652174
7,0,6,1,0,0.347826086956522
6,0,7,1,0,0.347826086956522
4,0,6,1,0,0.439130434782609
4,0,4,1,0,0.0565217391304348
7,0,4,1,0,0.617391304347826
4,1,7,1,0,0.834782608695652
6,0,4,1,0,0.130434782608696
5,0,6,1,0,1.19130434782609
12,2,5,1,0,2.1304347826087
9,1,12,0,1,2.09565217391304
4,1,9,1,0,0.721739130434783
2,1,4,0,0,0.0347826086956522
2,4,2,1,0,0.739130434782609
1,3,2,0,1,0.730434782608696
1,1,1,0,1,4.96086956521739
3,2,1,1,0,0.347826086956522
0,4,3,1,0,0.234782608695652
2,1,0,1,0,0.891304347826087
5,0,2,1,0,0.4
3,2,5,1,0,1.41304347826087
7,1,3,0,0,0.156521739130435
1,0,3,1,0,0.821739130434783
4,2,1,1,0,0.334782608695652
4,2,4,0,0,0.2
8,2,4,1,0,0.717391304347826
3,2,8,1,0,0.665217391304348
2,0,3,0,0,0.28695652173913
2,2,2,1,0,0.678260869565217
9,3,2,1,0,0.304347826086957
12,4,9,0,1,0.117391304347826
11,2,12,0,1,0.378260869565217
8,1,11,0,0,0.41304347826087
6,2,8,1,0,0.978260869565217
10,2,6,1,0,0.0
18,0,10,1,0,0.443478260869565
8,1,18,0,0,0.0608695652173913
7,4,8,1,0,0.743478260869565
15,3,7,1,0,0.408695652173913
4,2,15,0,1,1.0695652173913
10,1,4,1,0,0.847826086956522
11,2,10,1,0,0.108695652173913
18,2,11,0,0,0.795652173913044
7,8,18,0,0,0.121739130434783
7,5,7,0,1,0.830434782608696
1,0,0,1,0,0.252173913043478
0,0,1,0,0,0.0869565217391304
1,0,0,0,1,0.0434782608695652
1,0,1,0,0,0.0869565217391304
0,0,1,1,0,0.543478260869565
2,0,0,1,0,0.117391304347826
0,0,2,0,0,0.143478260869565
0,0,0,0,0,0.352173913043478
1,0,0,1,0,0.382608695652174
0,0,1,1,0,0.521739130434783
2,0,0,1,0,0.130434782608696
1,0,2,0,0,0.0
1,0,1,1,0,0.534782608695652
0,0,1,1,0,0.834782608695652
1,0,0,1,0,1.17826086956522
1,0,1,1,0,0.556521739130435
1,0,1,1,0,0.130434782608696
1,1,1,0,0,3.42173913043478
1,3,1,1,0,1.76086956521739
0,2,1,1,0,0.878260869565217
1,2,0,0,0,0.343478260869565
0,2,1,0,1,0.934782608695652
0,1,0,1,0,1.20434782608696
15,3,6,0,0,0.0391304347826087
9,5,15,1,0,0.152173913043478
7,7,9,0,1,1.50434782608696
9,6,7,1,0,0.443478260869565
6,7,9,0,1,0.0608695652173913
8,3,6,1,0,0.321739130434783
4,3,8,0,0,0.8
6,2,4,0,0,0.156521739130435
6,4,6,1,0,0.0304347826086957
4,4,6,0,0,0.204347826086957
13,2,4,1,0,0.0
3,3,13,1,0,0.0434782608695652
6,2,3,1,0,0.347826086956522
7,3,6,0,0,0.178260869565217
10,3,7,0,1,0.143478260869565
6,3,10,0,1,0.126086956521739
4,4,6,1,0,0.734782608695652
6,3,4,0,0,0.256521739130435
7,3,6,1,0,0.0434782608695652
10,4,7,0,0,0.269565217391304
14,3,10,0,1,0.730434782608696
4,5,14,0,0,0.317391304347826
6,4,4,1,0,0.821739130434783
20,2,14,0,1,0.7
21,2,20,1,0,0.0347826086956522
21,2,21,1,0,0.665217391304348
10,2,21,0,1,2.4
18,3,10,0,1,1.86086956521739
12,1,18,1,0,0.830434782608696
5,3,12,0,0,0.295652173913043
13,1,5,1,0,1.00869565217391
20,2,13,0,0,0.0
16,2,20,1,0,1.50869565217391
20,3,16,0,1,0.0869565217391304
12,3,20,1,0,1.09130434782609
14,2,12,0,0,0.0130434782608696
15,4,14,1,0,0.256521739130435
19,0,15,1,0,0.0782608695652174
12,0,19,1,0,0.0
12,1,12,1,0,1.11304347826087
20,0,12,1,0,0.0217391304347826
6,0,20,1,0,0.0434782608695652
0,0,6,1,0,0.0521739130434783
2,0,0,0,1,0.0
2,0,2,1,0,0.539130434782609
0,0,2,1,0,0.939130434782609
4,1,4,0,0,0.0434782608695652
2,1,4,1,0,0.121739130434783
3,1,2,0,0,0.252173913043478
3,2,3,1,0,0.117391304347826
0,3,3,1,0,0.869565217391304
0,0,0,1,0,0.426086956521739
2,2,0,1,0,0.0347826086956522
1,1,2,1,0,0.61304347826087
2,1,1,1,0,0.869565217391304
3,2,2,1,0,0.378260869565217
0,3,3,1,0,0.0
1,1,0,1,0,0.782608695652174
1,1,1,1,0,1.17391304347826
0,0,1,0,1,0.0
1,1,0,1,0,0.0347826086956522
0,1,1,1,0,0.634782608695652
1,3,0,1,0,1.13913043478261
0,2,1,1,0,0.547826086956522
1,3,0,1,0,1.11739130434783
0,2,1,1,0,0.117391304347826
0,2,0,1,0,1.57826086956522
0,3,0,1,0,0.730434782608696
0,4,0,1,0,0.652173913043478
10,2,4,1,0,0.791304347826087
9,2,10,1,0,0.143478260869565
9,0,9,0,0,1.33913043478261
12,2,9,1,0,1.4304347826087
7,3,12,0,0,0.130434782608696
14,2,7,0,1,0.11304347826087
8,2,14,0,0,0.0
13,2,8,1,0,1.05652173913043
12,2,13,0,0,0.682608695652174
6,3,12,1,0,0.147826086956522
10,3,6,1,0,0.0
5,2,10,1,0,1.02608695652174
6,1,5,1,0,0.269565217391304
6,2,6,0,0,0.869565217391304
6,1,6,1,0,0.308695652173913
11,2,6,1,0,0.173913043478261
7,3,11,1,0,0.173913043478261
13,1,7,1,0,1.02173913043478
4,2,13,1,0,2.28260869565217
3,3,4,0,0,0.217391304347826
3,2,3,0,0,0.0869565217391304
10,2,3,1,0,2.19130434782609
14,2,10,1,0,0.143478260869565
4,2,2,0,0,0.3
2,2,4,1,0,0.278260869565217
0,2,2,0,1,0.934782608695652
2,1,0,1,0,0.0652173913043478
2,2,2,0,1,0.273913043478261
1,2,2,0,1,0.178260869565217
1,2,1,0,0,0.0782608695652174
1,2,1,0,1,0.417391304347826
1,2,1,0,0,0.891304347826087
2,2,1,1,0,0.11304347826087
2,2,2,1,0,0.356521739130435
1,2,2,1,0,0.278260869565217
2,1,1,1,0,0.165217391304348
0,2,2,1,0,0.38695652173913
3,4,0,0,1,0.591304347826087
3,4,3,0,0,0.31304347826087
1,1,3,1,0,0.130434782608696
2,2,1,0,0,1.39130434782609
0,1,2,1,0,0.117391304347826
1,3,0,1,0,0.608695652173913
0,1,1,1,0,0.921739130434783
2,4,0,1,0,0.565217391304348
2,1,2,0,1,0.573913043478261
19,1,35,1,0,0.0826086956521739
32,2,19,1,0,0.208695652173913
28,2,32,1,0,0.617391304347826
24,5,28,0,0,0.0956521739130435
20,3,24,1,0,0.0434782608695652
16,1,20,0,1,0.995652173913043
25,1,16,0,1,1.32608695652174
15,3,25,0,0,0.330434782608696
30,5,15,0,0,0.104347826086957
18,4,30,1,0,0.326086956521739
20,3,18,0,1,0.239130434782609
27,6,20,0,0,0.0434782608695652
13,3,27,1,0,0.252173913043478
21,4,13,0,0,0.091304347826087
22,2,21,1,0,0.0608695652173913
7,5,22,1,0,0.152173913043478
13,3,7,1,0,0.795652173913044
18,3,13,0,1,1.08260869565217
10,3,18,1,0,0.308695652173913
13,2,10,1,0,0.41304347826087
11,1,13,0,0,0.0
12,1,11,1,0,0.378260869565217
13,1,12,1,0,0.804347826086957
5,2,3,1,0,0.0434782608695652
7,2,5,0,0,0.0
5,3,7,0,1,0.591304347826087
13,3,5,1,0,0.2
11,3,13,1,0,0.0
13,3,11,1,0,0.339130434782609
13,3,13,0,0,0.330434782608696
9,7,13,1,0,1.02608695652174
9,4,9,0,0,0.0434782608695652
9,4,9,0,0,0.278260869565217
9,3,9,1,0,0.0347826086956522
8,1,9,1,0,0.0217391304347826
12,4,8,1,0,0.817391304347826
7,5,12,1,0,0.178260869565217
10,8,7,1,0,0.356521739130435
7,6,10,0,0,0.130434782608696
14,8,7,1,0,0.0217391304347826
9,2,14,1,0,0.265217391304348
7,5,9,0,0,0.395652173913043
13,4,7,1,0,0.0
10,8,13,0,0,0.0347826086956522
12,5,10,1,0,0.143478260869565
10,4,12,1,0,0.173913043478261
6,4,9,0,0,0.0173913043478261
6,3,6,0,1,0.217391304347826
13,3,6,1,0,0.0347826086956522
12,4,13,1,0,0.0
17,5,12,1,0,0.0956521739130435
5,2,17,1,0,0.0652173913043478
10,5,5,0,1,0.195652173913043
7,8,10,0,1,2.35217391304348
10,5,7,1,0,0.104347826086957
8,7,10,1,0,0.195652173913043
6,5,8,1,0,0.41304347826087
16,7,6,1,0,0.130434782608696
11,3,16,1,0,0.18695652173913
5,6,11,0,0,0.0434782608695652
8,3,5,0,1,0.334782608695652
5,2,8,0,1,1.05217391304348
12,3,5,1,0,0.643478260869565
13,2,12,1,0,0.252173913043478
9,1,13,0,1,1.5304347826087
4,0,9,1,0,0.760869565217391
8,1,4,0,0,0.326086956521739
6,0,8,0,1,0.482608695652174
10,4,6,1,0,0.317391304347826
7,2,6,1,0,0.673913043478261
9,4,7,1,0,1.37826086956522
8,2,9,1,0,0.678260869565217
11,2,8,1,0,0.491304347826087
4,1,11,0,0,0.143478260869565
6,3,4,1,0,1.54347826086957
6,6,6,0,0,0.091304347826087
4,5,6,0,0,0.791304347826087
6,3,4,0,1,0.0869565217391304
5,4,6,0,1,0.439130434782609
10,7,5,0,0,0.2
6,5,10,1,0,0.239130434782609
3,4,6,0,1,0.617391304347826
6,4,3,0,1,0.752173913043478
6,3,6,1,0,0.0869565217391304
6,3,6,1,0,0.326086956521739
5,2,6,0,1,0.130434782608696
3,3,5,1,0,0.0130434782608696
7,2,3,0,1,0.295652173913043
6,0,7,1,0,0.282608695652174
0,1,6,1,0,3.26086956521739
8,1,0,0,1,0.439130434782609
6,2,8,0,1,0.543478260869565
1,0,3,1,0,0.160869565217391
5,0,1,1,0,2.2
1,0,5,0,1,0.18695652173913
4,0,1,1,0,0.939130434782609
3,0,4,0,1,0.826086956521739
3,0,3,1,0,0.0434782608695652
6,0,3,0,1,0.391304347826087
0,0,6,1,0,1.25652173913043
2,0,0,1,0,0.743478260869565
0,0,2,1,0,0.18695652173913
2,0,0,1,0,0.0
2,1,2,0,0,0.204347826086957
0,2,2,1,0,0.121739130434783
1,1,0,1,0,0.0
5,2,1,0,0,0.434782608695652
0,1,5,1,0,0.169565217391304
1,2,0,1,0,1.2
5,1,1,1,0,0.51304347826087
3,5,5,1,0,0.18695652173913
2,6,3,0,1,1.01304347826087
4,5,2,1,0,0.339130434782609
7,3,4,1,0,0.273913043478261
6,6,7,0,0,0.130434782608696
1,2,0,1,0,0.478260869565217
0,1,1,0,0,0.173913043478261
0,2,0,0,0,0.343478260869565
0,3,0,0,0,0.152173913043478
0,1,0,1,0,0.560869565217391
0,1,0,1,0,1.72608695652174
0,2,0,1,0,0.334782608695652
0,2,0,0,1,0.204347826086957
1,3,0,1,0,0.11304347826087
0,1,1,0,0,0.621739130434783
0,1,0,1,0,0.517391304347826
0,3,0,0,1,0.295652173913043
1,2,0,0,0,0.291304347826087
0,4,1,1,0,0.165217391304348
1,0,0,0,0,1.3
0,1,1,0,1,0.0565217391304348
0,1,0,1,0,0.721739130434783
0,0,0,1,0,0.230434782608696
0,0,0,0,1,0.0695652173913043
0,0,0,0,0,0.48695652173913
0,1,0,1,0,0.743478260869565
0,0,0,0,1,0.58695652173913
1,0,0,1,0,0.0782608695652174
5,1,5,1,0,0.0
3,1,5,0,0,0.595652173913043
9,2,3,1,0,0.78695652173913
4,1,9,0,1,0.304347826086957
7,1,4,0,0,0.0
8,1,7,0,1,0.617391304347826
8,1,8,0,0,0.791304347826087
7,1,8,1,0,1.00869565217391
6,1,7,0,1,0.934782608695652
4,1,6,1,0,0.365217391304348
5,1,4,1,0,0.808695652173913
3,1,5,1,0,0.0260869565217391
4,1,3,0,0,0.0304347826086957
6,2,4,1,0,0.608695652173913
4,2,6,1,0,0.547826086956522
5,1,4,0,1,0.765217391304348
5,1,5,1,0,0.308695652173913
1,1,5,1,0,0.543478260869565
4,1,1,1,0,0.456521739130435
3,0,4,1,0,0.495652173913044
2,1,3,1,0,0.3
3,2,2,1,0,0.334782608695652
2,1,3,0,1,0.978260869565217
4,0,1,0,0,0.669565217391304
4,0,4,1,0,0.130434782608696
3,0,4,0,1,0.965217391304348
5,0,3,0,1,0.3
3,0,5,1,0,0.178260869565217
4,0,3,0,0,0.0260869565217391
0,0,4,1,0,1.13478260869565
0,0,0,1,0,0.847826086956522
1,0,0,0,0,0.278260869565217
1,0,1,0,1,0.295652173913043
0,1,1,0,0,0.143478260869565
0,1,0,1,0,1.13478260869565
2,1,0,0,1,0.952173913043478
5,0,2,0,0,0.291304347826087
2,0,5,0,0,0.091304347826087
2,0,2,0,1,0.334782608695652
0,0,2,0,0,0.0652173913043478
0,0,0,0,1,2.04347826086957
1,0,0,0,0,0.804347826086957
1,0,1,0,0,0.482608695652174
0,3,1,0,1,0.434782608695652
1,2,0,1,0,0.97391304347826
1,1,1,1,0,0.382608695652174
2,3,2,1,0,0.91304347826087
8,2,2,0,1,0.165217391304348
3,3,8,1,0,0.339130434782609
5,3,3,1,0,0.460869565217391
2,4,5,0,0,0.0608695652173913
9,3,2,1,0,0.11304347826087
6,4,9,0,1,0.982608695652174
4,5,6,1,0,1.22173913043478
4,4,4,1,0,1.73913043478261
6,4,4,0,1,0.373913043478261
8,4,6,1,0,1.38695652173913
6,3,8,1,0,0.41304347826087
4,3,6,0,1,1.28260869565217
5,2,4,1,0,0.843478260869565
3,6,5,1,0,2.75217391304348
8,2,3,0,0,0.369565217391304
4,3,8,1,0,0.356521739130435
6,7,4,1,0,2.69130434782609
4,4,6,1,0,0.795652173913044
3,3,4,0,0,0.134782608695652
8,4,3,1,0,0.0478260869565217
2,5,8,0,0,0.0652173913043478
2,6,2,0,0,0.0652173913043478
4,3,5,1,0,0.295652173913043
0,3,4,1,0,3.10434782608696
1,2,0,0,0,0.178260869565217
2,1,1,0,0,0.256521739130435
1,2,2,1,0,0.0
1,0,1,1,0,0.317391304347826
5,3,1,0,1,0.260869565217391
3,1,5,1,0,0.38695652173913
5,1,3,1,0,0.0043478260869565
4,1,5,0,1,0.847826086956522
6,4,4,0,0,0.195652173913043
3,1,6,1,0,1.01739130434783
1,0,3,0,1,2.38695652173913
1,1,1,1,0,0.0869565217391304
3,3,1,1,0,0.778260869565217
4,2,3,1,0,2.26086956521739
6,2,4,1,0,0.404347826086957
1,1,6,0,0,0.360869565217391
3,2,1,1,0,0.48695652173913
2,0,3,1,0,0.869565217391304
2,2,2,1,0,0.808695652173913
1,5,2,1,0,2.3695652173913
1,2,1,1,0,4.2695652173913
11,4,15,0,0,0.0826086956521739
11,2,11,1,0,0.373913043478261
12,3,11,0,0,0.195652173913043
15,4,12,1,0,0.0
11,3,15,0,1,0.38695652173913
15,4,11,1,0,0.708695652173913
9,2,15,1,0,0.839130434782609
15,4,9,1,0,0.260869565217391
13,4,15,0,0,0.704347826086956
10,3,13,0,0,0.0217391304347826
9,4,10,0,1,0.88695652173913
9,3,9,0,0,0.104347826086957
14,1,9,0,0,0.0782608695652174
9,4,14,1,0,0.217391304347826
10,3,9,1,0,0.626086956521739
11,3,10,1,0,0.826086956521739
6,2,11,1,0,0.152173913043478
4,0,6,0,0,0.417391304347826
12,5,4,0,1,2.02173913043478
9,4,12,0,0,1.03913043478261
7,3,9,1,0,0.31304347826087
5,4,7,0,1,0.0521739130434783
16,5,5,0,0,0.221739130434783
4,1,10,1,0,0.321739130434783
6,4,4,0,0,0.0217391304347826
9,3,6,1,0,0.426086956521739
5,2,9,1,0,0.473913043478261
8,3,5,0,1,0.682608695652174
3,3,8,1,0,0.104347826086957
10,4,3,0,0,0.534782608695652
2,4,10,0,1,0.1
10,6,2,0,1,2.26521739130435
5,5,10,0,0,0.626086956521739
3,2,5,1,0,0.0652173913043478
3,3,3,0,1,2.6
1,4,3,1,0,1.30434782608696
4,5,1,0,1,1.37391304347826
3,2,4,0,0,0.304347826086957
1,3,3,1,0,0.0434782608695652
5,4,1,1,0,0.791304347826087
10,3,5,0,1,2.63913043478261
8,2,10,1,0,0.282608695652174
10,4,8,1,0,0.165217391304348
10,2,10,1,0,0.656521739130435
5,4,10,0,0,0.0652173913043478
3,4,5,0,0,0.426086956521739
0,1,5,1,0,0.882608695652174
5,0,0,0,1,0.439130434782609
2,0,5,0,0,0.0695652173913043
2,1,2,1,0,1.09565217391304
1,0,2,0,0,0.282608695652174
6,0,1,0,0,0.282608695652174
4,0,6,1,0,1.2304347826087
2,0,4,1,0,1.33913043478261
0,0,2,1,0,0.439130434782609
1,0,0,1,0,0.0782608695652174
6,0,1,1,0,0.321739130434783
2,0,6,1,0,4.29130434782609
2,1,2,0,0,0.134782608695652
2,1,2,1,0,0.247826086956522
13,1,2,1,0,0.0260869565217391
4,1,13,1,0,0.282608695652174
5,1,4,0,0,0.0043478260869565
3,1,5,0,0,0.104347826086957
4,1,3,0,1,0.569565217391304
2,0,4,1,0,1.55652173913043
0,2,2,1,0,1.15652173913043
7,1,0,1,0,0.247826086956522
4,2,7,1,0,0.521739130434783
42,4,41,1,0,0.0260869565217391
39,3,42,1,0,0.0217391304347826
15,4,39,1,0,0.130434782608696
28,5,15,1,0,0.352173913043478
36,8,28,1,0,0.304347826086957
29,6,36,1,0,0.008695652173913
22,3,29,1,0,0.134782608695652
30,4,22,0,0,0.173913043478261
25,3,30,1,0,0.11304347826087
28,2,25,0,1,0.38695652173913
21,4,28,1,0,0.734782608695652
15,0,21,0,1,0.7
22,1,15,0,1,0.395652173913043
18,2,22,0,0,0.439130434782609
10,1,18,0,0,0.343478260869565
16,2,10,1,0,1.91304347826087
20,2,16,0,0,0.0
8,2,20,0,1,0.126086956521739
21,2,8,0,0,0.28695652173913
16,2,21,1,0,1.7695652173913
17,2,16,0,1,0.495652173913044
7,5,17,0,1,1.13478260869565
21,3,7,1,0,0.982608695652174
5,1,3,1,0,0.347826086956522
1,1,5,0,0,0.191304347826087
8,4,1,1,0,0.265217391304348
2,1,8,1,0,1.93478260869565
3,1,2,1,0,0.473913043478261
1,1,3,0,0,0.156521739130435
1,3,1,0,0,0.117391304347826
3,3,1,0,0,2.33478260869565
3,1,3,1,0,0.982608695652174
3,3,3,1,0,1.04782608695652
1,3,3,1,0,0.291304347826087
2,3,1,0,1,0.8
2,4,2,0,0,0.0652173913043478
3,7,2,1,0,1.01739130434783
3,3,3,1,0,0.478260869565217
4,2,3,0,1,0.173913043478261
4,1,4,1,0,0.921739130434783
2,0,4,0,0,0.426086956521739
1,0,2,1,0,2.50869565217391
0,0,1,1,0,0.0347826086956522
0,0,0,0,1,0.0478260869565217
0,0,0,1,0,0.126086956521739
2,0,0,0,0,0.660869565217391
2,3,4,0,0,0.0956521739130435
4,2,2,1,0,0.0869565217391304
1,4,4,0,1,1.11304347826087
0,5,1,0,0,0.195652173913043
3,2,0,0,1,1.09130434782609
2,3,3,1,0,0.217391304347826
1,5,2,1,0,0.756521739130435
1,3,1,1,0,0.0
4,3,1,0,1,0.38695652173913
2,5,4,1,0,0.656521739130435
4,3,2,1,0,0.847826086956522
0,3,4,0,1,0.0869565217391304
0,2,0,1,0,0.365217391304348
1,2,0,0,0,0.243478260869565
0,3,1,1,0,0.28695652173913
2,2,0,1,0,1.1
2,3,2,0,1,0.58695652173913
2,3,2,1,0,0.152173913043478
5,3,2,0,0,0.11304347826087
3,2,5,1,0,1.68260869565217
4,2,3,0,0,0.847826086956522
4,1,4,1,0,0.97391304347826
6,0,4,1,0,1.51304347826087
0,0,0,0,1,0.552173913043478
0,0,0,0,0,0.347826086956522
0,0,0,1,0,0.473913043478261
0,0,0,1,0,0.0782608695652174
0,0,0,0,1,0.365217391304348
0,0,0,0,0,0.530434782608696
0,0,0,0,0,0.282608695652174
0,0,0,1,0,1.07391304347826
1,0,0,0,0,0.0434782608695652
0,0,1,1,0,0.139130434782609
1,0,0,1,0,2.9304347826087
1,0,1,0,0,0.269565217391304
0,1,1,0,1,1.10869565217391
0,3,0,0,1,2.93478260869565
1,4,0,1,0,0.630434782608696
0,2,1,1,0,0.230434782608696
1,4,0,0,1,1.91304347826087
0,3,1,1,0,1.0304347826087
0,4,0,1,0,0.626086956521739
0,1,0,0,1,2.41304347826087
0,2,0,0,1,1.27391304347826
0,2,0,1,0,0.0565217391304348
0,5,0,0,0,1.2
10,2,10,1,0,0.678260869565217
3,2,10,0,1,0.521739130434783
13,3,3,0,0,0.178260869565217
10,2,13,1,0,0.0347826086956522
8,3,10,1,0,0.130434782608696
11,2,8,1,0,0.0
15,2,11,0,1,0.773913043478261
9,3,15,1,0,0.0652173913043478
7,4,9,0,1,4.17391304347826
10,3,7,0,1,1.54782608695652
4,3,10,1,0,0.28695652173913
10,2,4,0,0,0.0
10,2,10,0,1,0.326086956521739
17,4,10,0,1,0.71304347826087
15,3,17,1,0,0.0043478260869565
16,4,15,1,0,0.091304347826087
15,5,16,1,0,1.11304347826087
4,2,15,0,1,0.41304347826087
15,4,4,0,1,1.50869565217391
3,3,15,1,0,0.21304347826087
13,3,3,1,0,0.51304347826087
5,5,13,0,1,0.821739130434783
11,1,5,0,1,0.108695652173913
0,2,0,0,0,0.0347826086956522
0,2,0,1,0,0.0130434782608696
1,1,0,1,0,1.24347826086957
1,1,1,1,0,1.26521739130435
4,2,1,1,0,0.330434782608696
0,3,4,0,1,0.760869565217391
5,0,0,0,1,0.582608695652174
1,1,5,1,0,0.21304347826087
3,3,1,0,1,1.04782608695652
4,3,3,1,0,0.534782608695652
4,1,4,1,0,0.31304347826087
2,2,4,0,1,2.4304347826087
2,1,2,0,1,0.278260869565217
2,3,2,0,1,0.847826086956522
3,5,2,1,0,0.195652173913043
5,1,3,1,0,0.0347826086956522
2,1,5,1,0,0.143478260869565
4,1,2,0,1,0.447826086956522
2,3,4,1,0,0.008695652173913
2,3,2,0,0,0.230434782608696
2,2,2,0,1,0.0
3,3,2,0,1,2.0695652173913
2,3,3,0,0,0.41304347826087
0,4,0,0,0,0.173913043478261
0,2,0,1,0,0.269565217391304
2,3,0,1,0,1.08695652173913
1,0,2,0,1,0.3
1,2,1,1,0,0.143478260869565
2,0,1,0,0,0.21304347826087
3,2,2,1,0,0.756521739130435
0,3,3,0,1,2.28695652173913
0,1,0,1,0,0.465217391304348
1,2,0,0,1,0.356521739130435
1,3,1,1,0,0.234782608695652
1,0,1,0,1,0.0739130434782609
2,2,1,1,0,0.569565217391304
0,2,2,1,0,0.269565217391304
1,1,0,0,0,0.0434782608695652
0,0,1,1,0,0.660869565217391
0,0,0,1,0,1.00434782608696
2,0,0,0,0,0.443478260869565
0,1,2,1,0,0.243478260869565
1,0,0,1,0,0.0869565217391304
1,4,1,1,0,0.143478260869565
1,0,1,1,0,0.421739130434783
3,0,1,1,0,0.256521739130435
0,1,0,0,0,0.504347826086957
2,0,0,1,0,0.0869565217391304
1,0,2,1,0,0.230434782608696
0,0,1,1,0,0.195652173913043
0,0,0,1,0,1.65217391304348
0,0,0,1,0,0.0260869565217391
0,0,0,1,0,1.40434782608696
1,0,0,1,0,0.2
4,1,1,1,0,0.68695652173913
0,1,4,1,0,0.0
0,0,0,1,0,1.66521739130435
3,0,0,0,0,0.165217391304348
1,0,3,1,0,0.269565217391304
2,0,1,1,0,0.7
1,1,2,0,0,0.0739130434782609
0,1,1,1,0,0.865217391304348
4,2,0,0,1,0.0
2,1,4,0,0,0.0521739130434783
6,2,2,1,0,0.0
1,1,6,1,0,0.921739130434783
2,1,1,0,0,0.0869565217391304
1,1,2,0,1,0.426086956521739
2,3,1,0,1,0.152173913043478
0,3,1,1,0,0.404347826086957
6,2,0,1,0,0.0565217391304348
2,3,6,0,1,0.517391304347826
0,0,2,0,0,0.0565217391304348
2,3,0,1,0,0.326086956521739
2,3,2,1,0,0.495652173913044
0,2,2,0,0,0.0608695652173913
0,3,0,0,1,0.539130434782609
0,3,0,1,0,0.0826086956521739
0,3,0,1,0,0.0
2,2,0,1,0,0.31304347826087
2,3,2,0,0,1.94782608695652
4,2,2,0,0,0.156521739130435
3,2,4,1,0,0.769565217391304
0,3,3,1,0,0.0
0,1,0,0,1,0.339130434782609
0,1,0,1,0,0.0217391304347826
0,2,0,1,0,0.304347826086957
0,3,0,0,1,0.556521739130435
1,2,0,0,1,3.36521739130435
1,0,1,1,0,0.195652173913043
0,0,1,0,0,0.0652173913043478
0,2,0,1,0,0.547826086956522
5,4,3,1,0,0.28695652173913
0,3,5,1,0,0.478260869565217
1,2,0,0,0,0.0521739130434783
9,3,1,1,0,0.173913043478261
0,5,9,0,0,0.421739130434783
3,3,0,0,1,0.504347826086957
2,4,3,1,0,0.126086956521739
2,5,2,1,0,0.121739130434783
1,4,2,0,1,0.0304347826086957
4,5,1,1,0,1.06086956521739
4,5,4,1,0,0.104347826086957
5,5,4,1,0,1.47826086956522
0,6,5,1,0,0.0869565217391304
4,6,0,0,1,0.495652173913044
11,6,4,0,0,0.326086956521739
2,5,11,0,0,0.317391304347826
6,6,2,0,1,0.304347826086957
3,3,6,0,1,0.130434782608696
2,5,3,1,0,0.282608695652174
1,6,2,1,0,0.269565217391304
